Word,tf_idf
plush,3.6552e-06
plying,3.6552e-06
possessing,3.6552e-06
postpone,3.6552e-06
probe,3.6552e-06
prologue,3.6552e-06
prostitute,3.6552e-06
publicity,3.6552e-06
quietness,3.6552e-06
quinoa,3.6552e-06
radiant,3.6552e-06
raindrop,3.6552e-06
recess,3.6552e-06
referential,3.6552e-06
regurgitate,3.6552e-06
rented,3.6552e-06
satyr,3.6552e-06
savanna,3.6552e-06
scythe,3.6552e-06
sextant,3.6552e-06
shamefully,3.6552e-06
sherry,3.6552e-06
shiver,3.6552e-06
sighing,3.6552e-06
silvern,3.6552e-06
skipping,3.6552e-06
sleepily,3.6552e-06
solace,3.6552e-06
souled,3.6552e-06
splashed,3.6552e-06
starry,3.6552e-06
strewn,3.6552e-06
suburbia,3.6552e-06
sufficient,3.6552e-06
superstitious,3.6552e-06
surrender,3.6552e-06
sweetish,3.6552e-06
tattered,3.6552e-06
telegram,3.6552e-06
tenant,3.6552e-06
theologian,3.6552e-06
theorize,3.6552e-06
totem,3.6552e-06
tout,3.6552e-06
toxicity,3.6552e-06
transformative,3.6552e-06
undervalue,3.6552e-06
uneasiness,3.6552e-06
unreliable,3.6552e-06
unsuccessfully,3.6552e-06
unsustainable,3.6552e-06
vehemently,3.6552e-06
vigorously,3.6552e-06
vitality,3.6552e-06
vol,3.6552e-06
wading,3.6552e-06
wag,3.6552e-06
wellington,3.6552e-06
whereby,3.6552e-06
wickedness,3.6552e-06
width,3.6552e-06
wounded,3.6552e-06
woven,3.6552e-06
ye,3.6552e-06
yobi,3.6552e-06
bolt,3.4509e-06
cox,3.3984e-06
gilbert,3.3984e-06
luke,3.3984e-06
propaganda,3.3984e-06
ski,3.3984e-06
trading,3.3984e-06
vintage,3.3984e-06
emotionthey,3.3898e-06
engineeringthink,3.3898e-06
hopegood,3.3898e-06
compute,3.1854e-06
indigo,3.1854e-06
motor,3.1854e-06
evanescence,2.92e-06
gently,2.92e-06
penalty,2.92e-06
clint,2.832e-06
fidgeting,2.832e-06
gluttony,2.832e-06
locus,2.832e-06
scrabble,2.832e-06
smug,2.832e-06
undertaker,2.832e-06
vividly,2.832e-06
abnormality,2.7414e-06
accusation,2.7414e-06
alleviate,2.7414e-06
anchor,2.7414e-06
anorexia,2.7414e-06
apostrophe,2.7414e-06
apprenticeship,2.7414e-06
astrophysics,2.7414e-06
brazil,2.7414e-06
breadth,2.7414e-06
brink,2.7414e-06
burnout,2.7414e-06
carter,2.7414e-06
celiac,2.7414e-06
cloak,2.7414e-06
converted,2.7414e-06
cyrus,2.7414e-06
disingenuous,2.7414e-06
dissonance,2.7414e-06
domineering,2.7414e-06
experimental,2.7414e-06
experimented,2.7414e-06
fascism,2.7414e-06
fiddling,2.7414e-06
figurative,2.7414e-06
flatter,2.7414e-06
fluently,2.7414e-06
gasoline,2.7414e-06
hack,2.7414e-06
hijack,2.7414e-06
impossibility,2.7414e-06
inane,2.7414e-06
interference,2.7414e-06
inwards,2.7414e-06
kinship,2.7414e-06
ladies,2.7414e-06
li,2.7414e-06
lid,2.7414e-06
metric,2.7414e-06
moderation,2.7414e-06
moist,2.7414e-06
namesake,2.7414e-06
overwhelmingly,2.7414e-06
pants,2.7414e-06
percentile,2.7414e-06
perpetual,2.7414e-06
pierced,2.7414e-06
privileged,2.7414e-06
prospective,2.7414e-06
pudding,2.7414e-06
quilting,2.7414e-06
relay,2.7414e-06
restricted,2.7414e-06
ridicule,2.7414e-06
rune,2.7414e-06
sarcastically,2.7414e-06
sequence,2.7414e-06
simplification,2.7414e-06
softly,2.7414e-06
someplace,2.7414e-06
stunning,2.7414e-06
sunflower,2.7414e-06
synergy,2.7414e-06
synesthesia,2.7414e-06
tarot,2.7414e-06
tortoise,2.7414e-06
tranquil,2.7414e-06
unapproachable,2.7414e-06
unavailable,2.7414e-06
unbearable,2.7414e-06
unseen,2.7414e-06
unworthy,2.7414e-06
unyielding,2.7414e-06
uphold,2.7414e-06
usefulness,2.7414e-06
virus,2.7414e-06
voltage,2.7414e-06
voluntarily,2.7414e-06
wot,2.7414e-06
yer,2.7414e-06
yin,2.7414e-06
accumulate,2.6494e-06
ahura,2.6494e-06
allegation,2.6494e-06
ama,2.6494e-06
amidst,2.6494e-06
anteater,2.6494e-06
arch,2.6494e-06
assorted,2.6494e-06
baloney,2.6494e-06
bertram,2.6494e-06
bigot,2.6494e-06
bulletproof,2.6494e-06
butler,2.6494e-06
causal,2.6494e-06
chaplain,2.6494e-06
cho,2.6494e-06
cholesterol,2.6494e-06
coldly,2.6494e-06
concealer,2.6494e-06
conceit,2.6494e-06
condiment,2.6494e-06
conjecture,2.6494e-06
conveniently,2.6494e-06
cot,2.6494e-06
cradle,2.6494e-06
cramp,2.6494e-06
crass,2.6494e-06
crawly,2.6494e-06
declined,2.6494e-06
defect,2.6494e-06
degenerative,2.6494e-06
dependence,2.6494e-06
deploy,2.6494e-06
descendant,2.6494e-06
deviation,2.6494e-06
dharma,2.6494e-06
dispense,2.6494e-06
disservice,2.6494e-06
doorframe,2.6494e-06
doze,2.6494e-06
dropper,2.6494e-06
earphone,2.6494e-06
eleventh,2.6494e-06
endorsed,2.6494e-06
enslave,2.6494e-06
errand,2.6494e-06
evangelical,2.6494e-06
exhibitionist,2.6494e-06
fable,2.6494e-06
feasibly,2.6494e-06
feces,2.6494e-06
feeble,2.6494e-06
feeltype,2.6494e-06
flour,2.6494e-06
flyleaf,2.6494e-06
fora,2.6494e-06
forbidden,2.6494e-06
formerly,2.6494e-06
frigid,2.6494e-06
fumble,2.6494e-06
garland,2.6494e-06
geisha,2.6494e-06
genitalia,2.6494e-06
geopolitics,2.6494e-06
germanic,2.6494e-06
glucose,2.6494e-06
gorge,2.6494e-06
hers,2.6494e-06
hourglass,2.6494e-06
hyperbolic,2.6494e-06
hypersensitivity,2.6494e-06
imposter,2.6494e-06
infestation,2.6494e-06
inflammatory,2.6494e-06
inhale,2.6494e-06
insofar,2.6494e-06
instructed,2.6494e-06
intoxicating,2.6494e-06
isle,2.6494e-06
kidnap,2.6494e-06
kilogram,2.6494e-06
ladybug,2.6494e-06
laze,2.6494e-06
lifeless,2.6494e-06
lightning,2.6494e-06
livable,2.6494e-06
loath,2.6494e-06
lordship,2.6494e-06
mage,2.6494e-06
maniacal,2.6494e-06
marco,2.6494e-06
massager,2.6494e-06
matchbox,2.6494e-06
metalwork,2.6494e-06
metaphorically,2.6494e-06
mislead,2.6494e-06
moaning,2.6494e-06
mona,2.6494e-06
mothership,2.6494e-06
multiverse,2.6494e-06
mysteriousness,2.6494e-06
natal,2.6494e-06
nervy,2.6494e-06
neurologist,2.6494e-06
ngaio,2.6494e-06
nocturne,2.6494e-06
omnipotence,2.6494e-06
orient,2.6494e-06
outdoor,2.6494e-06
outweigh,2.6494e-06
pansexuality,2.6494e-06
parkway,2.6494e-06
passer,2.6494e-06
patter,2.6494e-06
peek,2.6494e-06
pelt,2.6494e-06
perpetrator,2.6494e-06
perplexing,2.6494e-06
persisting,2.6494e-06
physicality,2.6494e-06
plagued,2.6494e-06
plaid,2.6494e-06
poignant,2.6494e-06
populate,2.6494e-06
precocious,2.6494e-06
preoccupation,2.6494e-06
prestige,2.6494e-06
presumptuous,2.6494e-06
prohibition,2.6494e-06
raider,2.6494e-06
ramp,2.6494e-06
rationalism,2.6494e-06
recruit,2.6494e-06
recruitment,2.6494e-06
recycle,2.6494e-06
rediscover,2.6494e-06
relativistic,2.6494e-06
relive,2.6494e-06
reportedly,2.6494e-06
reproduction,2.6494e-06
reproductive,2.6494e-06
retrieval,2.6494e-06
romper,2.6494e-06
sally,2.6494e-06
scorer,2.6494e-06
screwy,2.6494e-06
scripture,2.6494e-06
settlement,2.6494e-06
skillfully,2.6494e-06
skittish,2.6494e-06
softy,2.6494e-06
stanza,2.6494e-06
stepmother,2.6494e-06
stilted,2.6494e-06
strap,2.6494e-06
suitor,2.6494e-06
sultry,2.6494e-06
supercilious,2.6494e-06
superstition,2.6494e-06
swapping,2.6494e-06
syntactical,2.6494e-06
taxpayer,2.6494e-06
teleological,2.6494e-06
tentatively,2.6494e-06
thirdly,2.6494e-06
thrifty,2.6494e-06
tingly,2.6494e-06
towing,2.6494e-06
traditionalism,2.6494e-06
transient,2.6494e-06
trombone,2.6494e-06
troop,2.6494e-06
underwent,2.6494e-06
undeserved,2.6494e-06
unforeseen,2.6494e-06
ungrateful,2.6494e-06
unnerved,2.6494e-06
unreadable,2.6494e-06
unscientific,2.6494e-06
urinal,2.6494e-06
usable,2.6494e-06
vector,2.6494e-06
vessel,2.6494e-06
vestibular,2.6494e-06
vibrator,2.6494e-06
volant,2.6494e-06
waisting,2.6494e-06
watery,2.6494e-06
whiten,2.6494e-06
wholesale,2.6494e-06
wondrous,2.6494e-06
wormwood,2.6494e-06
worthlessness,2.6494e-06
wrecking,2.6494e-06
academical,2.476e-06
accelerate,2.476e-06
acceptsucker,2.476e-06
acidic,2.476e-06
addendum,2.476e-06
adoptee,2.476e-06
agonize,2.476e-06
aimlessness,2.476e-06
airship,2.476e-06
altho,2.476e-06
amaurosis,2.476e-06
analytically,2.476e-06
analyzepersonally,2.476e-06
androgenous,2.476e-06
animositythankful,2.476e-06
anywaywelcome,2.476e-06
apostate,2.476e-06
apparition,2.476e-06
appendage,2.476e-06
appraisal,2.476e-06
arbitrarily,2.476e-06
ardently,2.476e-06
artificially,2.476e-06
ashamedly,2.476e-06
ashore,2.476e-06
assiduously,2.476e-06
assumedall,2.476e-06
asymmetrically,2.476e-06
awkwardnessno,2.476e-06
backer,2.476e-06
bali,2.476e-06
bamboozle,2.476e-06
beardy,2.476e-06
beautifulsix,2.476e-06
beholder,2.476e-06
belligerent,2.476e-06
betterpure,2.476e-06
bicyclist,2.476e-06
bingoften,2.476e-06
blackbird,2.476e-06
blockage,2.476e-06
blockbuster,2.476e-06
blurb,2.476e-06
bondperhaps,2.476e-06
boondock,2.476e-06
bounded,2.476e-06
bristle,2.476e-06
brokerage,2.476e-06
buckshot,2.476e-06
buffalo,2.476e-06
burdensome,2.476e-06
camouflage,2.476e-06
carelessly,2.476e-06
casehow,2.476e-06
casing,2.476e-06
cayou,2.476e-06
chaotically,2.476e-06
chastise,2.476e-06
cheekiness,2.476e-06
cherishing,2.476e-06
chivalrous,2.476e-06
chloroform,2.476e-06
chrysalis,2.476e-06
chug,2.476e-06
civic,2.476e-06
clove,2.476e-06
cognac,2.476e-06
coiling,2.476e-06
coincidental,2.476e-06
comedienne,2.476e-06
comingsorry,2.476e-06
commemorate,2.476e-06
commissioner,2.476e-06
commonplace,2.476e-06
compositional,2.476e-06
compulsory,2.476e-06
condemned,2.476e-06
conifer,2.476e-06
conning,2.476e-06
consenting,2.476e-06
consonance,2.476e-06
consular,2.476e-06
contributor,2.476e-06
cosiness,2.476e-06
costanyways,2.476e-06
creepyquantity,2.476e-06
cub,2.476e-06
cultured,2.476e-06
curiouscry,2.476e-06
cursor,2.476e-06
cutehi,2.476e-06
cyclothymia,2.476e-06
cystic,2.476e-06
dapper,2.476e-06
darkening,2.476e-06
debonair,2.476e-06
degradable,2.476e-06
delude,2.476e-06
demonstrative,2.476e-06
denylast,2.476e-06
depersonalization,2.476e-06
deport,2.476e-06
differentlythough,2.476e-06
directlybecome,2.476e-06
discreetly,2.476e-06
disharmonious,2.476e-06
disorganize,2.476e-06
dissociate,2.476e-06
dosis,2.476e-06
dotting,2.476e-06
downpour,2.476e-06
dreamworld,2.476e-06
dredge,2.476e-06
drowsy,2.476e-06
druidism,2.476e-06
dubba,2.476e-06
dysphoria,2.476e-06
dysphoric,2.476e-06
eagerness,2.476e-06
ectoplasmic,2.476e-06
ell,2.476e-06
elongated,2.476e-06
employable,2.476e-06
enact,2.476e-06
enchanter,2.476e-06
encyclopedic,2.476e-06
enoughpersonally,2.476e-06
entirelyideal,2.476e-06
equipoise,2.476e-06
esophagus,2.476e-06
everythingthing,2.476e-06
exclusivity,2.476e-06
excusably,2.476e-06
experiencelove,2.476e-06
extremism,2.476e-06
fanaticism,2.476e-06
fanning,2.476e-06
fanon,2.476e-06
farthest,2.476e-06
feelthanks,2.476e-06
fetch,2.476e-06
fetishization,2.476e-06
fibrosis,2.476e-06
finallythis,2.476e-06
firstbatman,2.476e-06
fitit,2.476e-06
fitter,2.476e-06
flack,2.476e-06
fluoride,2.476e-06
focusno,2.476e-06
footed,2.476e-06
foresee,2.476e-06
forgery,2.476e-06
formin,2.476e-06
forsaker,2.476e-06
fortress,2.476e-06
forumdude,2.476e-06
fourgo,2.476e-06
fud,2.476e-06
gapingly,2.476e-06
gaudiness,2.476e-06
gimp,2.476e-06
ging,2.476e-06
godlike,2.476e-06
godmother,2.476e-06
godthats,2.476e-06
goldilocks,2.476e-06
goodwill,2.476e-06
goto,2.476e-06
grievous,2.476e-06
grit,2.476e-06
grounds,2.476e-06
guesspotentially,2.476e-06
gunpowder,2.476e-06
gyro,2.476e-06
hairdo,2.476e-06
handedhate,2.476e-06
happing,2.476e-06
harmlessly,2.476e-06
haunter,2.476e-06
healthily,2.476e-06
hedge,2.476e-06
helpcould,2.476e-06
helpmate,2.476e-06
heredity,2.476e-06
hermetic,2.476e-06
hermeticism,2.476e-06
hesitantly,2.476e-06
hoarding,2.476e-06
homeabout,2.476e-06
honorable,2.476e-06
husky,2.476e-06
idleness,2.476e-06
imam,2.476e-06
imminently,2.476e-06
immovable,2.476e-06
imperialistic,2.476e-06
impotent,2.476e-06
imprecision,2.476e-06
inauthentic,2.476e-06
incapacity,2.476e-06
incipient,2.476e-06
inconclusive,2.476e-06
infanticide,2.476e-06
infect,2.476e-06
infidel,2.476e-06
infringe,2.476e-06
insolence,2.476e-06
instancemind,2.476e-06
institutionalize,2.476e-06
interceptor,2.476e-06
internation,2.476e-06
invoice,2.476e-06
involuntarily,2.476e-06
irregular,2.476e-06
irrespectively,2.476e-06
issei,2.476e-06
itas,2.476e-06
jut,2.476e-06
kennel,2.476e-06
kingpin,2.476e-06
knitter,2.476e-06
knockoff,2.476e-06
lark,2.476e-06
laughably,2.476e-06
lawsuit,2.476e-06
leatherback,2.476e-06
legible,2.476e-06
leveling,2.476e-06
liberalnoted,2.476e-06
likeas,2.476e-06
likegone,2.476e-06
loanso,2.476e-06
locking,2.476e-06
loudmouthed,2.476e-06
lukewarm,2.476e-06
madeso,2.476e-06
makethat,2.476e-06
malformed,2.476e-06
mandala,2.476e-06
mangood,2.476e-06
manyagree,2.476e-06
marten,2.476e-06
masterful,2.476e-06
mayironically,2.476e-06
meak,2.476e-06
meancompletely,2.476e-06
measly,2.476e-06
mentalism,2.476e-06
mentalthat,2.476e-06
middletend,2.476e-06
mightcould,2.476e-06
miser,2.476e-06
monotheistic,2.476e-06
monthbad,2.476e-06
mooing,2.476e-06
mothering,2.476e-06
muchnever,2.476e-06
municipality,2.476e-06
mural,2.476e-06
myst,2.476e-06
nameno,2.476e-06
nappy,2.476e-06
nether,2.476e-06
nextway,2.476e-06
numen,2.476e-06
numerology,2.476e-06
obe,2.476e-06
octane,2.476e-06
offset,2.476e-06
ogre,2.476e-06
oneperiphery,2.476e-06
oodles,2.476e-06
operational,2.476e-06
optimistically,2.476e-06
organically,2.476e-06
outage,2.476e-06
outnumber,2.476e-06
overflowing,2.476e-06
pamper,2.476e-06
pampered,2.476e-06
panama,2.476e-06
parka,2.476e-06
partyshock,2.476e-06
pavane,2.476e-06
pecan,2.476e-06
peopleoh,2.476e-06
permanency,2.476e-06
personalitythe,2.476e-06
personit,2.476e-06
pervasive,2.476e-06
philanthropic,2.476e-06
pinion,2.476e-06
pissthink,2.476e-06
plagiarism,2.476e-06
plantain,2.476e-06
populous,2.476e-06
ported,2.476e-06
posthow,2.476e-06
powdery,2.476e-06
prairie,2.476e-06
priesthood,2.476e-06
primitivist,2.476e-06
profusion,2.476e-06
propitious,2.476e-06
protectionthink,2.476e-06
prudence,2.476e-06
puffer,2.476e-06
puffin,2.476e-06
putter,2.476e-06
quotable,2.476e-06
ravel,2.476e-06
realitytoday,2.476e-06
reassignment,2.476e-06
redefine,2.476e-06
reformulate,2.476e-06
registrar,2.476e-06
regulus,2.476e-06
reiteration,2.476e-06
releaser,2.476e-06
renown,2.476e-06
responsiblebulk,2.476e-06
retaliate,2.476e-06
rev,2.476e-06
revamp,2.476e-06
revengelife,2.476e-06
rightthis,2.476e-06
romancebasically,2.476e-06
roomwoo,2.476e-06
rustic,2.476e-06
ruth,2.476e-06
sadit,2.476e-06
sageness,2.476e-06
salaam,2.476e-06
sameness,2.476e-06
sanitize,2.476e-06
satanic,2.476e-06
saycompletely,2.476e-06
scape,2.476e-06
scoliosis,2.476e-06
scurry,2.476e-06
secondaryregret,2.476e-06
sedentary,2.476e-06
seethe,2.476e-06
shady,2.476e-06
shallowy,2.476e-06
shilling,2.476e-06
sibilance,2.476e-06
sil,2.476e-06
singh,2.476e-06
situated,2.476e-06
situationmy,2.476e-06
slacked,2.476e-06
sliver,2.476e-06
slouch,2.476e-06
smirking,2.476e-06
snotty,2.476e-06
soaring,2.476e-06
somers,2.476e-06
songyes,2.476e-06
soundly,2.476e-06
spiff,2.476e-06
staffer,2.476e-06
steed,2.476e-06
stockpile,2.476e-06
stung,2.476e-06
subtractive,2.476e-06
sufferer,2.476e-06
sumatra,2.476e-06
superwoman,2.476e-06
surebest,2.476e-06
surfer,2.476e-06
surreptitious,2.476e-06
swaggering,2.476e-06
swarming,2.476e-06
tablespoon,2.476e-06
talkingyour,2.476e-06
tam,2.476e-06
taper,2.476e-06
taxation,2.476e-06
teensy,2.476e-06
temperate,2.476e-06
terminally,2.476e-06
thanksre,2.476e-06
thinganything,2.476e-06
thingpossible,2.476e-06
thinkcome,2.476e-06
thirteenth,2.476e-06
thoughtlibra,2.476e-06
thoughtvote,2.476e-06
threadrated,2.476e-06
throb,2.476e-06
tidal,2.476e-06
tiddy,2.476e-06
timefeel,2.476e-06
timewell,2.476e-06
topia,2.476e-06
tourney,2.476e-06
tox,2.476e-06
tracknever,2.476e-06
traitshoot,2.476e-06
tranquillity,2.476e-06
transcendent,2.476e-06
transcendentalism,2.476e-06
triumphantly,2.476e-06
trivialize,2.476e-06
trodden,2.476e-06
tsar,2.476e-06
tux,2.476e-06
twelfth,2.476e-06
twentieth,2.476e-06
twobroke,2.476e-06
twofold,2.476e-06
twoness,2.476e-06
typeswitching,2.476e-06
uncritical,2.476e-06
undetected,2.476e-06
undress,2.476e-06
unemotionally,2.476e-06
unessential,2.476e-06
unheard,2.476e-06
unimportantyou,2.476e-06
unlawful,2.476e-06
unnoticeable,2.476e-06
unperturbed,2.476e-06
unreasonably,2.476e-06
unresponsive,2.476e-06
unromantic,2.476e-06
untalented,2.476e-06
unthinkable,2.476e-06
unusualtheory,2.476e-06
upwards,2.476e-06
uta,2.476e-06
valor,2.476e-06
verbalization,2.476e-06
vitally,2.476e-06
waggling,2.476e-06
walkable,2.476e-06
watchedwhen,2.476e-06
wathat,2.476e-06
weeded,2.476e-06
wellmeant,2.476e-06
wham,2.476e-06
wheeler,2.476e-06
whirling,2.476e-06
winger,2.476e-06
wither,2.476e-06
woodman,2.476e-06
worryingly,2.476e-06
worsening,2.476e-06
writeralready,2.476e-06
writhing,2.476e-06
yeller,2.476e-06
yellowing,2.476e-06
yesterdayin,2.476e-06
yule,2.476e-06
yurt,2.476e-06
aspire,2.3891e-06
dabbling,2.3891e-06
fund,2.3891e-06
knitting,2.3891e-06
protestant,2.3891e-06
replacement,2.3891e-06
absurdly,2.2656e-06
anthropomorphize,2.2656e-06
ballet,2.2656e-06
chow,2.2656e-06
coffin,2.2656e-06
ethos,2.2656e-06
extremist,2.2656e-06
fetal,2.2656e-06
fidget,2.2656e-06
fiscal,2.2656e-06
genitals,2.2656e-06
greedy,2.2656e-06
handmade,2.2656e-06
jess,2.2656e-06
laney,2.2656e-06
liter,2.2656e-06
lobster,2.2656e-06
mil,2.2656e-06
mutation,2.2656e-06
palindrome,2.2656e-06
preview,2.2656e-06
reel,2.2656e-06
relieving,2.2656e-06
revolve,2.2656e-06
showcase,2.2656e-06
snobbish,2.2656e-06
stench,2.2656e-06
tempo,2.2656e-06
tinker,2.2656e-06
trig,2.2656e-06
vertigo,2.2656e-06
vocalist,2.2656e-06
voter,2.2656e-06
watered,2.2656e-06
watt,2.2656e-06
bicycle,2.1236e-06
bottled,2.1236e-06
powered,2.1236e-06
prompt,2.1236e-06
pub,2.1236e-06
regain,2.1236e-06
strawberry,2.1236e-06
battlefield,1.8582e-06
belonging,1.8582e-06
carol,1.8582e-06
daylight,1.8582e-06
discourage,1.8582e-06
fog,1.8582e-06
graphology,1.8582e-06
icon,1.8582e-06
neon,1.8582e-06
oboe,1.8582e-06
pale,1.8582e-06
paternal,1.8582e-06
rushing,1.8582e-06
shutter,1.8582e-06
slob,1.8582e-06
sunrise,1.8582e-06
terminator,1.8582e-06
withdrawing,1.8582e-06
wrench,1.8582e-06
absently,1.8276e-06
abstainer,1.8276e-06
accidently,1.8276e-06
accompanist,1.8276e-06
accord,1.8276e-06
accumulation,1.8276e-06
achievable,1.8276e-06
acorn,1.8276e-06
acre,1.8276e-06
acrophobia,1.8276e-06
acuity,1.8276e-06
acumen,1.8276e-06
acutely,1.8276e-06
adaption,1.8276e-06
addit,1.8276e-06
addwould,1.8276e-06
