Word,tf_idf
transaction,3.9511e-06
unappealing,3.9511e-06
underwood,3.9511e-06
undiagnosed,3.9511e-06
unnerved,3.9511e-06
uphill,3.9511e-06
uselessness,3.9511e-06
vineyard,3.9511e-06
whoo,3.9511e-06
aba,3.634e-06
accord,3.634e-06
advert,3.634e-06
albino,3.634e-06
aluminium,3.634e-06
amoral,3.634e-06
amusingly,3.634e-06
anchor,3.634e-06
angelica,3.634e-06
anus,3.634e-06
apostrophe,3.634e-06
applaud,3.634e-06
argentum,3.634e-06
arms,3.634e-06
arranger,3.634e-06
aspen,3.634e-06
asteroid,3.634e-06
astrophysics,3.634e-06
auditorily,3.634e-06
bae,3.634e-06
bankruptcy,3.634e-06
barrel,3.634e-06
batch,3.634e-06
beefy,3.634e-06
bewildered,3.634e-06
bizarrely,3.634e-06
bladder,3.634e-06
blanketed,3.634e-06
bode,3.634e-06
boundless,3.634e-06
bourbon,3.634e-06
branching,3.634e-06
brothel,3.634e-06
bunker,3.634e-06
camus,3.634e-06
carnation,3.634e-06
carter,3.634e-06
celiac,3.634e-06
chapin,3.634e-06
charlatan,3.634e-06
chimeric,3.634e-06
chirpy,3.634e-06
cleverly,3.634e-06
cloak,3.634e-06
cloth,3.634e-06
cola,3.634e-06
colony,3.634e-06
comeuppance,3.634e-06
commenter,3.634e-06
competitor,3.634e-06
condone,3.634e-06
conjure,3.634e-06
consumption,3.634e-06
contingency,3.634e-06
correspond,3.634e-06
countenance,3.634e-06
courtship,3.634e-06
covet,3.634e-06
crease,3.634e-06
crispy,3.634e-06
curdle,3.634e-06
curricular,3.634e-06
cyclical,3.634e-06
cyrus,3.634e-06
dame,3.634e-06
daybreak,3.634e-06
deactivate,3.634e-06
dealer,3.634e-06
declarative,3.634e-06
deficiency,3.634e-06
deflect,3.634e-06
denomination,3.634e-06
deprecation,3.634e-06
derange,3.634e-06
detention,3.634e-06
dev,3.634e-06
diligently,3.634e-06
disconnection,3.634e-06
disposal,3.634e-06
dissect,3.634e-06
dissonance,3.634e-06
distinguished,3.634e-06
divert,3.634e-06
docile,3.634e-06
dogma,3.634e-06
doted,3.634e-06
doughnut,3.634e-06
downy,3.634e-06
drummer,3.634e-06
duper,3.634e-06
economical,3.634e-06
egoistic,3.634e-06
eighth,3.634e-06
ember,3.634e-06
enduring,3.634e-06
energizer,3.634e-06
engraved,3.634e-06
entail,3.634e-06
epidemic,3.634e-06
evade,3.634e-06
exaggerate,3.634e-06
exemplify,3.634e-06
extraneous,3.634e-06
fantastically,3.634e-06
fare,3.634e-06
fascism,3.634e-06
fetus,3.634e-06
fiend,3.634e-06
figurative,3.634e-06
flawless,3.634e-06
floppy,3.634e-06
fluently,3.634e-06
fluke,3.634e-06
flutter,3.634e-06
fret,3.634e-06
frisky,3.634e-06
frosted,3.634e-06
froze,3.634e-06
furiously,3.634e-06
furthest,3.634e-06
gnawing,3.634e-06
gob,3.634e-06
golly,3.634e-06
gruesome,3.634e-06
hallucinate,3.634e-06
harrow,3.634e-06
heartedly,3.634e-06
heartlessly,3.634e-06
helplessly,3.634e-06
hem,3.634e-06
hereby,3.634e-06
hissing,3.634e-06
hostess,3.634e-06
hydrated,3.634e-06
illuminate,3.634e-06
immorality,3.634e-06
impartial,3.634e-06
implausible,3.634e-06
impossibility,3.634e-06
improbable,3.634e-06
incoherent,3.634e-06
incomprehensible,3.634e-06
individualism,3.634e-06
inevitability,3.634e-06
infallible,3.634e-06
infer,3.634e-06
inquisitiveness,3.634e-06
intently,3.634e-06
intervention,3.634e-06
interwoven,3.634e-06
intrinsically,3.634e-06
introspect,3.634e-06
invalidation,3.634e-06
involuntary,3.634e-06
inwards,3.634e-06
irreligion,3.634e-06
jag,3.634e-06
ka,3.634e-06
khan,3.634e-06
kinship,3.634e-06
kneel,3.634e-06
lastly,3.634e-06
latent,3.634e-06
lava,3.634e-06
lea,3.634e-06
legalism,3.634e-06
li,3.634e-06
liberalism,3.634e-06
lime,3.634e-06
literate,3.634e-06
logistics,3.634e-06
madman,3.634e-06
magnificently,3.634e-06
maliciously,3.634e-06
manticore,3.634e-06
mat,3.634e-06
menstruation,3.634e-06
meticulously,3.634e-06
mick,3.634e-06
module,3.634e-06
molten,3.634e-06
momo,3.634e-06
monogamist,3.634e-06
moo,3.634e-06
motherly,3.634e-06
multiplying,3.634e-06
newsletter,3.634e-06
nip,3.634e-06
nook,3.634e-06
nu,3.634e-06
numbingly,3.634e-06
oho,3.634e-06
oily,3.634e-06
omission,3.634e-06
ontology,3.634e-06
outreach,3.634e-06
overblown,3.634e-06
overconfident,3.634e-06
overwhelmingly,3.634e-06
ownership,3.634e-06
oxidant,3.634e-06
panspermia,3.634e-06
passionless,3.634e-06
pathway,3.634e-06
payer,3.634e-06
perpetual,3.634e-06
persist,3.634e-06
personnel,3.634e-06
phrenology,3.634e-06
pimp,3.634e-06
pioneer,3.634e-06
plank,3.634e-06
plummet,3.634e-06
plying,3.634e-06
polluted,3.634e-06
poppy,3.634e-06
possessing,3.634e-06
postpone,3.634e-06
privileged,3.634e-06
prologue,3.634e-06
prophecy,3.634e-06
publicity,3.634e-06
pudding,3.634e-06
purging,3.634e-06
quietness,3.634e-06
quinoa,3.634e-06
radiant,3.634e-06
readable,3.634e-06
recess,3.634e-06
recite,3.634e-06
reclusive,3.634e-06
referential,3.634e-06
refine,3.634e-06
refrigerator,3.634e-06
regurgitate,3.634e-06
relay,3.634e-06
rented,3.634e-06
retain,3.634e-06
roomie,3.634e-06
safari,3.634e-06
saffron,3.634e-06
salutation,3.634e-06
sarcastically,3.634e-06
satellite,3.634e-06
satyr,3.634e-06
savanna,3.634e-06
scythe,3.634e-06
sextant,3.634e-06
shallowness,3.634e-06
shamed,3.634e-06
shamefully,3.634e-06
sherry,3.634e-06
shockingly,3.634e-06
sighing,3.634e-06
silky,3.634e-06
silvern,3.634e-06
simplification,3.634e-06
skipping,3.634e-06
slacking,3.634e-06
sleepily,3.634e-06
snapper,3.634e-06
sneeze,3.634e-06
sociological,3.634e-06
softly,3.634e-06
solace,3.634e-06
solipsism,3.634e-06
sonny,3.634e-06
southwest,3.634e-06
sow,3.634e-06
spiritually,3.634e-06
splashed,3.634e-06
squeamish,3.634e-06
stash,3.634e-06
strapped,3.634e-06
strewn,3.634e-06
striving,3.634e-06
submission,3.634e-06
suburbia,3.634e-06
sunflower,3.634e-06
superficiality,3.634e-06
superstitious,3.634e-06
synesthesia,3.634e-06
synonymous,3.634e-06
tar,3.634e-06
tater,3.634e-06
tattered,3.634e-06
telegram,3.634e-06
tenant,3.634e-06
theft,3.634e-06
theologian,3.634e-06
theorize,3.634e-06
thump,3.634e-06
totem,3.634e-06
tout,3.634e-06
traitor,3.634e-06
transformation,3.634e-06
transformative,3.634e-06
triviality,3.634e-06
unapproachable,3.634e-06
unavailable,3.634e-06
undertone,3.634e-06
undervalue,3.634e-06
underweight,3.634e-06
undies,3.634e-06
uneasiness,3.634e-06
ungodly,3.634e-06
unseen,3.634e-06
unsuccessfully,3.634e-06
unsustainable,3.634e-06
utilitarianism,3.634e-06
vehemently,3.634e-06
vest,3.634e-06
vinegar,3.634e-06
violinist,3.634e-06
virus,3.634e-06
volcano,3.634e-06
voluntary,3.634e-06
wading,3.634e-06
wag,3.634e-06
waif,3.634e-06
wallpaper,3.634e-06
warp,3.634e-06
weaving,3.634e-06
wedge,3.634e-06
weighted,3.634e-06
wellness,3.634e-06
whereby,3.634e-06
whipper,3.634e-06
wickedness,3.634e-06
wildly,3.634e-06
wot,3.634e-06
woven,3.634e-06
xi,3.634e-06
yellowish,3.634e-06
yobi,3.634e-06
youve,3.634e-06
emotionhe,3.3701e-06
hopefinding,3.3701e-06
understandthink,3.3701e-06
abundantly,2.7255e-06
achievable,2.7255e-06
actualization,2.7255e-06
acuity,2.7255e-06
acutely,2.7255e-06
adherent,2.7255e-06
adviser,2.7255e-06
alas,2.7255e-06
allegory,2.7255e-06
ambivalence,2.7255e-06
apostle,2.7255e-06
bacteria,2.7255e-06
bagel,2.7255e-06
binding,2.7255e-06
biologically,2.7255e-06
boho,2.7255e-06
brushing,2.7255e-06
buckled,2.7255e-06
bureaucracy,2.7255e-06
categorization,2.7255e-06
circuit,2.7255e-06
circular,2.7255e-06
cockroach,2.7255e-06
coherence,2.7255e-06
column,2.7255e-06
combining,2.7255e-06
complication,2.7255e-06
comprise,2.7255e-06
congruent,2.7255e-06
continent,2.7255e-06
cornered,2.7255e-06
corresponding,2.7255e-06
crumb,2.7255e-06
crybaby,2.7255e-06
cultivated,2.7255e-06
dangerously,2.7255e-06
declaration,2.7255e-06
definitional,2.7255e-06
demolition,2.7255e-06
dependability,2.7255e-06
dictatorship,2.7255e-06
digested,2.7255e-06
dill,2.7255e-06
disapproval,2.7255e-06
disastrous,2.7255e-06
donation,2.7255e-06
duel,2.7255e-06
eccentricity,2.7255e-06
elegantly,2.7255e-06
eliminate,2.7255e-06
emit,2.7255e-06
enhancement,2.7255e-06
environmentalist,2.7255e-06
evasion,2.7255e-06
exasperating,2.7255e-06
expanded,2.7255e-06
eyeball,2.7255e-06
fled,2.7255e-06
forge,2.7255e-06
formative,2.7255e-06
functionally,2.7255e-06
funded,2.7255e-06
garth,2.7255e-06
germ,2.7255e-06
governing,2.7255e-06
grader,2.7255e-06
grandiose,2.7255e-06
greatness,2.7255e-06
harem,2.7255e-06
heinous,2.7255e-06
hibernation,2.7255e-06
historic,2.7255e-06
hostage,2.7255e-06
ideological,2.7255e-06
imaginable,2.7255e-06
impeccable,2.7255e-06
implode,2.7255e-06
improvise,2.7255e-06
incite,2.7255e-06
inefficiency,2.7255e-06
interrupting,2.7255e-06
invariably,2.7255e-06
irrefutable,2.7255e-06
jinx,2.7255e-06
kelly,2.7255e-06
lagoon,2.7255e-06
layman,2.7255e-06
lowly,2.7255e-06
ly,2.7255e-06
mana,2.7255e-06
managerial,2.7255e-06
mantra,2.7255e-06
margin,2.7255e-06
metallic,2.7255e-06
mir,2.7255e-06
miserably,2.7255e-06
mongering,2.7255e-06
mulder,2.7255e-06
musically,2.7255e-06
nelson,2.7255e-06
nuke,2.7255e-06
objection,2.7255e-06
ontological,2.7255e-06
oval,2.7255e-06
overdrive,2.7255e-06
pathetically,2.7255e-06
permanence,2.7255e-06
perplexed,2.7255e-06
personable,2.7255e-06
pharmaceutical,2.7255e-06
physiologically,2.7255e-06
plasma,2.7255e-06
populace,2.7255e-06
praising,2.7255e-06
precaution,2.7255e-06
professed,2.7255e-06
profiler,2.7255e-06
progressively,2.7255e-06
proverbial,2.7255e-06
refuge,2.7255e-06
regional,2.7255e-06
repel,2.7255e-06
roach,2.7255e-06
robe,2.7255e-06
rotate,2.7255e-06
rote,2.7255e-06
secular,2.7255e-06
senseless,2.7255e-06
shuffle,2.7255e-06
sift,2.7255e-06
sketching,2.7255e-06
slender,2.7255e-06
sly,2.7255e-06
snark,2.7255e-06
soar,2.7255e-06
societally,2.7255e-06
sora,2.7255e-06
soso,2.7255e-06
specimen,2.7255e-06
splitting,2.7255e-06
squeezing,2.7255e-06
stew,2.7255e-06
straddle,2.7255e-06
strand,2.7255e-06
stroking,2.7255e-06
strut,2.7255e-06
subtract,2.7255e-06
sweep,2.7255e-06
systematically,2.7255e-06
tae,2.7255e-06
tester,2.7255e-06
thirst,2.7255e-06
thusly,2.7255e-06
tiresome,2.7255e-06
tommy,2.7255e-06
topaz,2.7255e-06
tormenting,2.7255e-06
transferable,2.7255e-06
tyranny,2.7255e-06
unassertive,2.7255e-06
uncharacteristically,2.7255e-06
unending,2.7255e-06
unsettled,2.7255e-06
variance,2.7255e-06
verb,2.7255e-06
vindictive,2.7255e-06
wainwright,2.7255e-06
waitress,2.7255e-06
width,2.7255e-06
zany,2.7255e-06
abandonment,2.6341e-06
abed,2.6341e-06
abstain,2.6341e-06
abysmal,2.6341e-06
accumulate,2.6341e-06
acetic,2.6341e-06
activate,2.6341e-06
aftercare,2.6341e-06
ahura,2.6341e-06
alarming,2.6341e-06
allegation,2.6341e-06
ama,2.6341e-06
anima,2.6341e-06
anteater,2.6341e-06
assorted,2.6341e-06
astral,2.6341e-06
averted,2.6341e-06
ballad,2.6341e-06
baller,2.6341e-06
banish,2.6341e-06
bemused,2.6341e-06
bertram,2.6341e-06
bigot,2.6341e-06
biotin,2.6341e-06
blundering,2.6341e-06
borrowing,2.6341e-06
bossed,2.6341e-06
brent,2.6341e-06
brevity,2.6341e-06
bulk,2.6341e-06
butler,2.6341e-06
bypass,2.6341e-06
cadet,2.6341e-06
capricious,2.6341e-06
catapult,2.6341e-06
causal,2.6341e-06
chaplain,2.6341e-06
charitable,2.6341e-06
chassis,2.6341e-06
cheaply,2.6341e-06
childbirth,2.6341e-06
ching,2.6341e-06
cho,2.6341e-06
cholesterol,2.6341e-06
coal,2.6341e-06
cocoon,2.6341e-06
coldly,2.6341e-06
collide,2.6341e-06
combing,2.6341e-06
commando,2.6341e-06
composite,2.6341e-06
comprised,2.6341e-06
conceit,2.6341e-06
condense,2.6341e-06
condiment,2.6341e-06
conjecture,2.6341e-06
conjunction,2.6341e-06
connectivity,2.6341e-06
contraflow,2.6341e-06
conveniently,2.6341e-06
cot,2.6341e-06
cougar,2.6341e-06
coy,2.6341e-06
crass,2.6341e-06
crawly,2.6341e-06
crunchy,2.6341e-06
curing,2.6341e-06
custard,2.6341e-06
dank,2.6341e-06
debater,2.6341e-06
declined,2.6341e-06
decreasing,2.6341e-06
defect,2.6341e-06
deficient,2.6341e-06
degenerative,2.6341e-06
deliciousness,2.6341e-06
delightfully,2.6341e-06
dependence,2.6341e-06
deploy,2.6341e-06
deposition,2.6341e-06
derivation,2.6341e-06
dermatologist,2.6341e-06
desirability,2.6341e-06
detection,2.6341e-06
dharma,2.6341e-06
differentiation,2.6341e-06
dignified,2.6341e-06
disguising,2.6341e-06
dismissal,2.6341e-06
dispense,2.6341e-06
disservice,2.6341e-06
disturbance,2.6341e-06
doable,2.6341e-06
doubling,2.6341e-06
dropper,2.6341e-06
drunkenly,2.6341e-06
drunkenness,2.6341e-06
duet,2.6341e-06
electrician,2.6341e-06
elevated,2.6341e-06
eleventh,2.6341e-06
embark,2.6341e-06
emerald,2.6341e-06
emotionality,2.6341e-06
endorsed,2.6341e-06
enlisted,2.6341e-06
enslave,2.6341e-06
eryngo,2.6341e-06
escort,2.6341e-06
ethically,2.6341e-06
eunuch,2.6341e-06
exclaim,2.6341e-06
exhilaration,2.6341e-06
expansive,2.6341e-06
fable,2.6341e-06
fantastical,2.6341e-06
fatty,2.6341e-06
feeble,2.6341e-06
feeltype,2.6341e-06
ferocious,2.6341e-06
fiasco,2.6341e-06
flour,2.6341e-06
fora,2.6341e-06
forcibly,2.6341e-06
fright,2.6341e-06
frigid,2.6341e-06
frontal,2.6341e-06
ganja,2.6341e-06
garland,2.6341e-06
generational,2.6341e-06
genitalia,2.6341e-06
genotype,2.6341e-06
geopolitics,2.6341e-06
germanic,2.6341e-06
glorify,2.6341e-06
glucose,2.6341e-06
goblin,2.6341e-06
gorge,2.6341e-06
guillotine,2.6341e-06
gushy,2.6341e-06
gypsy,2.6341e-06
handbag,2.6341e-06
harmonic,2.6341e-06
heartbroken,2.6341e-06
helmet,2.6341e-06
hers,2.6341e-06
hilarity,2.6341e-06
homesick,2.6341e-06
hookup,2.6341e-06
horned,2.6341e-06
hotspur,2.6341e-06
houseboat,2.6341e-06
hygienic,2.6341e-06
hyperbolic,2.6341e-06
hypersensitivity,2.6341e-06
iceland,2.6341e-06
illustrator,2.6341e-06
imposter,2.6341e-06
incapability,2.6341e-06
inconceivable,2.6341e-06
inexperience,2.6341e-06
infestation,2.6341e-06
inflammatory,2.6341e-06
inflexible,2.6341e-06
inhale,2.6341e-06
inhibitor,2.6341e-06
insofar,2.6341e-06
instructed,2.6341e-06
intangible,2.6341e-06
intoxicating,2.6341e-06
intrusion,2.6341e-06
ire,2.6341e-06
isle,2.6341e-06
jackass,2.6341e-06
jellyfish,2.6341e-06
kidnap,2.6341e-06
kilogram,2.6341e-06
kukui,2.6341e-06
launch,2.6341e-06
laze,2.6341e-06
legging,2.6341e-06
lightning,2.6341e-06
limp,2.6341e-06
lithium,2.6341e-06
livable,2.6341e-06
lo,2.6341e-06
loath,2.6341e-06
locally,2.6341e-06
lofty,2.6341e-06
loke,2.6341e-06
lordship,2.6341e-06
majesty,2.6341e-06
mandate,2.6341e-06
maniacal,2.6341e-06
manually,2.6341e-06
masked,2.6341e-06
mason,2.6341e-06
massager,2.6341e-06
materially,2.6341e-06
mayonnaise,2.6341e-06
mediating,2.6341e-06
merciful,2.6341e-06
metamorphosis,2.6341e-06
metaphorically,2.6341e-06
mislead,2.6341e-06
misled,2.6341e-06
moaning,2.6341e-06
modernization,2.6341e-06
mojo,2.6341e-06
mona,2.6341e-06
monetary,2.6341e-06
monotony,2.6341e-06
moorish,2.6341e-06
mothership,2.6341e-06
multiverse,2.6341e-06
mutt,2.6341e-06
mutton,2.6341e-06
natal,2.6341e-06
navigation,2.6341e-06
needlessly,2.6341e-06
nervy,2.6341e-06
neurologist,2.6341e-06
nocturne,2.6341e-06
nomad,2.6341e-06
numeral,2.6341e-06
obfuscate,2.6341e-06
oblique,2.6341e-06
ode,2.6341e-06
omnipotence,2.6341e-06
omniscient,2.6341e-06
onward,2.6341e-06
orient,2.6341e-06
outdoor,2.6341e-06
pact,2.6341e-06
paganism,2.6341e-06
pansexuality,2.6341e-06
papa,2.6341e-06
parenthood,2.6341e-06
parkway,2.6341e-06
pavilion,2.6341e-06
pelt,2.6341e-06
perish,2.6341e-06
perpetrator,2.6341e-06
persisting,2.6341e-06
philosophic,2.6341e-06
piecing,2.6341e-06
plow,2.6341e-06
poisoning,2.6341e-06
populate,2.6341e-06
pothead,2.6341e-06
pounce,2.6341e-06
precocious,2.6341e-06
prehistoric,2.6341e-06
preoccupation,2.6341e-06
prestige,2.6341e-06
profitable,2.6341e-06
prohibition,2.6341e-06
proneness,2.6341e-06
proverb,2.6341e-06
prude,2.6341e-06
puffy,2.6341e-06
quaint,2.6341e-06
raider,2.6341e-06
ramp,2.6341e-06
rationalism,2.6341e-06
recurrence,2.6341e-06
recycle,2.6341e-06
rediscover,2.6341e-06
refining,2.6341e-06
refresher,2.6341e-06
regulate,2.6341e-06
rein,2.6341e-06
rejoin,2.6341e-06
relational,2.6341e-06
relativistic,2.6341e-06
relevancy,2.6341e-06
